metric_group,log_name,metric,value,unit,value_numeric
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_282,1467096,points,1467096.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_283,1482736,points,1482736.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_284,1499969,points,1499969.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_285,1515796,points,1515796.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_286,1522151,points,1522151.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_287,1526060,points,1526060.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_288,1530695,points,1530695.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_289,1533657,points,1533657.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_290,1536745,points,1536745.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_291,1543019,points,1543019.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_292,1547290,points,1547290.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_293,1550419,points,1550419.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_294,1552337,points,1552337.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_295,1553538,points,1553538.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_296,1555591,points,1555591.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_297,1556426,points,1556426.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_298,1556889,points,1556889.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_299,1557133,points,1557133.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_300,1557293,points,1557293.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_301,1557344,points,1557344.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_302,1557767,points,1557767.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_303,1557963,points,1557963.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_304,1558780,points,1558780.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_305,1560731,points,1560731.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_306,1580517,points,1580517.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_307,1588637,points,1588637.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_308,1613367,points,1613367.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_309,1623438,points,1623438.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_310,1629503,points,1629503.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_311,1635415,points,1635415.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_312,1638495,points,1638495.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_313,1640691,points,1640691.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_314,1642253,points,1642253.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_315,1643266,points,1643266.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_316,1645944,points,1645944.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_317,1648813,points,1648813.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_318,1649874,points,1649874.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_319,1650395,points,1650395.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_320,1653639,points,1653639.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_321,1655728,points,1655728.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_322,1660728,points,1660728.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_323,1670619,points,1670619.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_324,1683683,points,1683683.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_325,1698818,points,1698818.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_326,1709021,points,1709021.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_327,1713621,points,1713621.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_328,1716770,points,1716770.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_329,1721080,points,1721080.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_330,1727167,points,1727167.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_331,1731270,points,1731270.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_332,1734682,points,1734682.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_333,1739134,points,1739134.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_334,1743716,points,1743716.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_335,1747079,points,1747079.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_336,1749253,points,1749253.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_337,1750295,points,1750295.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_338,1753709,points,1753709.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_339,1764216,points,1764216.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_340,1769441,points,1769441.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_341,1774898,points,1774898.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_342,1777400,points,1777400.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_343,1784808,points,1784808.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_344,1793276,points,1793276.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_345,1799229,points,1799229.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_346,1803583,points,1803583.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_347,1805812,points,1805812.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_348,1808023,points,1808023.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_349,1809097,points,1809097.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_350,1809889,points,1809889.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_351,1810398,points,1810398.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_352,1811354,points,1811354.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_353,1816540,points,1816540.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_354,1819490,points,1819490.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_355,1822099,points,1822099.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_356,1825757,points,1825757.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_357,1831994,points,1831994.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_358,1836653,points,1836653.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_359,1842970,points,1842970.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_360,1855093,points,1855093.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_361,1859035,points,1859035.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_362,1859409,points,1859409.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_363,1859587,points,1859587.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_364,1859744,points,1859744.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_365,1859752,points,1859752.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_366,1859753,points,1859753.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_367,1859773,points,1859773.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_368,1859861,points,1859861.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_369,1859901,points,1859901.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_370,1859904,points,1859904.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_371,1859904,points,1859904.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_372,1859904,points,1859904.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_373,1865175,points,1865175.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_374,1869452,points,1869452.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_375,1876928,points,1876928.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_376,1887986,points,1887986.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_377,1897370,points,1897370.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_378,1905066,points,1905066.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_379,1911096,points,1911096.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_380,1916641,points,1916641.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_381,1926071,points,1926071.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_382,1952709,points,1952709.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_383,1970542,points,1970542.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_384,1987423,points,1987423.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_385,1994630,points,1994630.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_386,1999357,points,1999357.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_387,2002494,points,2002494.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_388,2004890,points,2004890.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_389,2006563,points,2006563.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_390,2008743,points,2008743.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_391,2020177,points,2020177.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_392,2031171,points,2031171.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_393,2040256,points,2040256.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_394,2044636,points,2044636.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_395,2050211,points,2050211.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_396,2055061,points,2055061.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_397,2062543,points,2062543.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_398,2069546,points,2069546.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_399,2073906,points,2073906.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_400,2075862,points,2075862.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_401,2077015,points,2077015.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_402,2078953,points,2078953.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_403,2079330,points,2079330.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_404,2079374,points,2079374.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_405,2079379,points,2079379.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_406,2079387,points,2079387.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_407,2079434,points,2079434.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_408,2079436,points,2079436.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_409,2079436,points,2079436.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_410,2079634,points,2079634.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_411,2079635,points,2079635.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_412,2079635,points,2079635.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_413,2079635,points,2079635.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_414,2079638,points,2079638.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_415,2079639,points,2079639.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_416,2079639,points,2079639.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_417,2079639,points,2079639.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_418,2079639,points,2079639.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_419,2136707,points,2136707.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_420,2151786,points,2151786.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_421,2159586,points,2159586.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_422,2169837,points,2169837.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_423,2178897,points,2178897.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_424,2185012,points,2185012.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_425,2187270,points,2187270.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_426,2195011,points,2195011.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_427,2197193,points,2197193.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_428,2203610,points,2203610.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_429,2210351,points,2210351.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_430,2216599,points,2216599.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_431,2245132,points,2245132.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_432,2256786,points,2256786.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_433,2274857,points,2274857.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_434,2293350,points,2293350.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_435,2301997,points,2301997.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_436,2315904,points,2315904.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_437,2324871,points,2324871.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_438,2333172,points,2333172.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_439,2341400,points,2341400.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_440,2349586,points,2349586.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_441,2354324,points,2354324.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_442,2359015,points,2359015.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_443,2362881,points,2362881.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_444,2367703,points,2367703.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_445,2372337,points,2372337.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_446,2381140,points,2381140.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_447,2388020,points,2388020.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_448,2394068,points,2394068.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_449,2406041,points,2406041.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_450,2410343,points,2410343.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_451,2412696,points,2412696.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_452,2413782,points,2413782.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_453,2414509,points,2414509.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_454,2419152,points,2419152.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_455,2425857,points,2425857.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_456,2438409,points,2438409.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_457,2445039,points,2445039.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_458,2455802,points,2455802.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_459,2467514,points,2467514.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_460,2477054,points,2477054.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_461,2484942,points,2484942.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_462,2493430,points,2493430.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_463,2505848,points,2505848.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_464,2508921,points,2508921.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_465,2509846,points,2509846.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_466,2511425,points,2511425.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_467,2512776,points,2512776.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_468,2512948,points,2512948.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_469,2513032,points,2513032.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_470,2513059,points,2513059.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_471,2513063,points,2513063.0
pointcloud,12_colmap_stereo_fusion_clean_v2.log,points_mentioned_472,2513230,points,2513230.0
